ID,Block/Item,Mod,Unlocalised name,Class
718,Block,EnderIO,tile.enderIO:blockCustomSlab,crazypants.enderio.machine.painter.BlockCustomSlab
719,Block,EnderIO,tile.enderIO:blockCrusher,crazypants.enderio.machine.crusher.BlockCrusher
720,Block,EnderIO,tile.enderIO:blockHyperCube,crazypants.enderio.machine.hypercube.BlockHyperCube
721,Block,EnderIO,tile.enderIO:blockPowerMonitor,crazypants.enderio.machine.monitor.BlockPowerMonitor
750,Block,arsmagica2,tile.arsmagica2:essence_refiner,am2.blocks.BlockEssenceRefiner
754,Block,arsmagica2,tile.arsmagica2:magetorch,am2.blocks.BlockMageLight
757,Block,arsmagica2,tile.arsmagica2:illusionBlock,am2.blocks.IllusionBlock
758,Block,arsmagica2,tile.arsmagica2:keystoneDoor,am2.blocks.BlockKeystoneDoor
759,Block,arsmagica2,tile.arsmagica2:keystoneTrapdoor,am2.blocks.BlockKeystoneTrapdoor
764,Block,arsmagica2,tile.arsmagica2:essenceconduit,am2.blocks.BlockEssenceConduit
765,Block,arsmagica2,tile.arsmagica2:essencenexus,am2.blocks.BlockEssenceNexus
767,Block,arsmagica2,tile.arsmagica2:blockcaster,am2.blocks.BlockCaster
769,Block,arsmagica2,tile.arsmagica2:crystalpillar,am2.blocks.BlockCrystalPillar
781,Block,arsmagica2,tile.arsmagica2:calefactor,am2.blocks.BlockCalefactor
782,Block,arsmagica2,tile.arsmagica2:blockkeystonerecepticle,am2.blocks.BlockKeystoneReceptacle
785,Block,arsmagica2,tile.arsmagica2:blockastralbarrier,am2.blocks.BlockAstralBarrier
786,Block,arsmagica2,tile.arsmagica2:darknexus,am2.blocks.BlockEssenceNexus
787,Block,arsmagica2,tile.arsmagica2:blockthorns,am2.blocks.BlockThorns
788,Block,arsmagica2,tile.arsmagica2:blockseerstone,am2.blocks.BlockSeerStone
790,Block,arsmagica2,tile.arsmagica2:ores,am2.blocks.BlockAMOre
791,Block,arsmagica2,tile.arsmagica2:blue_orchid,am2.blocks.AMFlower
792,Block,arsmagica2,tile.arsmagica2:desert_nova,am2.blocks.BlockDesertNova
793,Block,arsmagica2,tile.arsmagica2:keystonechest,am2.blocks.BlockKeystoneChest
799,Block,arsmagica2,tile.arsmagica2:lectern,am2.blocks.BlockLectern
800,Block,arsmagica2,tile.arsmagica2:arcanereconstructor,am2.blocks.BlockArcaneReconstructor
801,Block,arsmagica2,tile.arsmagica2:mana_battery,am2.blocks.BlockManaBattery
804,Block,arsmagica2,tile.arsmagica2:magicWall,am2.blocks.BlockMagicWall
805,Block,arsmagica2,tile.arsmagica2:occulus,am2.blocks.BlockOcculus
806,Block,arsmagica2,tile.arsmagica2:altarOfCreation,am2.blocks.BlockCraftingAltar
807,Block,arsmagica2,tile.arsmagica2:spellRune,am2.blocks.BlockGroundRuneSpell
808,Block,arsmagica2,tile.arsmagica2:particleEmitter,am2.blocks.BlockParticleEmitter
809,Block,arsmagica2,tile.arsmagica2:vinteumTorch,am2.blocks.VinteumTorch
810,Block,arsmagica2,tile.arsmagica2:casterRune,am2.blocks.BlockCasterRune
811,Block,arsmagica2,tile.arsmagica2:inscriptionTable,am2.blocks.BlockInscriptionTable
813,Block,arsmagica2,tile.arsmagica2:aum,am2.blocks.AMFlower
814,Block,arsmagica2,tile.arsmagica2:wakebloom,am2.blocks.BlockWakebloom
815,Block,arsmagica2,tile.arsmagica2:tarmaroot,am2.blocks.BlockTarmaRoot
816,Block,arsmagica2,tile.arsmagica2:witchwoodlog,am2.blocks.BlockWitchwoodLog
817,Block,arsmagica2,tile.arsmagica2:witchwoodleaves,am2.blocks.BlockWitchwoodLeaves
818,Block,arsmagica2,tile.arsmagica2:summoner,am2.blocks.BlockSummoner
819,Block,arsmagica2,tile.arsmagica2:liquidEssence,am2.blocks.liquid.BlockLiquidEssence
820,Block,arsmagica2,tile.arsmagica2:redstone_inlay,am2.blocks.BlockInlay
821,Block,arsmagica2,tile.arsmagica2:iron_inlay,am2.blocks.BlockInlay
822,Block,arsmagica2,tile.arsmagica2:gold_inlay,am2.blocks.BlockInlay
823,Block,arsmagica2,tile.arsmagica2:planksWitchwood,am2.blocks.WitchwoodPlanks
824,Block,arsmagica2,tile.arsmagica2:witchwoodSingleSlab,am2.blocks.WitchwoodSlabs
825,Block,arsmagica2,tile.arsmagica2:witchwoodDoubleSlab,am2.blocks.WitchwoodSlabs
826,Block,arsmagica2,tile.arsmagica2:stairsWitchwood,am2.blocks.WitchwoodStairs
827,Block,arsmagica2,tile.arsmagica2:saplingWitchwood,am2.blocks.WitchwoodSapling
829,Block,arsmagica2,tile.arsmagica2:everstone,am2.blocks.BlockEverstone
830,Block,arsmagica2,tile.arsmagica2:invisibleUtility,am2.blocks.BlockInvisibleUtility
831,Block,arsmagica2,tile.arsmagica2:magic_sigil,am2.blocks.BlockMagicSigil
832,Block,arsmagica2,tile.arsmagica2:magiciansWorkbench,am2.blocks.BlockMagiciansWorkbench
850,Block,AppliedEnergistics,AppEng.Blocks.TinyTNT,appeng.compatabilty.tnt.BlockTinyTNT
851,Block,AppliedEnergistics,tile.null,appeng.common.base.AppEngMultiBlock
852,Block,AppliedEnergistics,tile.null,appeng.common.base.AppEngMultiBlock
853,Block,AppliedEnergistics,tile.null,appeng.common.base.AppEngMultiBlock
854,Block,AppliedEnergistics,tile.null,appeng.common.base.AppEngMultiBlock
878,Block,arsmagica2,tile.arsmagica2:slipstreamGenerator,am2.blocks.BlockSlipstreamGenerator
960,Block,ImmibisCore,tile.dimanchor,mods.immibis.chunkloader.BlockChunkLoader
975,Block,IronChest,tile.IronChest,cpw.mods.ironchest.BlockIronChest
1020,Block,Mariculture,tile.airBlocks,mariculture.core.blocks.BlockAir
1021,Block,Mariculture,tile.coral,mariculture.world.BlockCoral
1022,Block,Mariculture,tile.customBlock,mariculture.factory.blocks.BlockCustomBlock
1023,Block,Mariculture,tile.customFence,mariculture.factory.blocks.BlockCustomFence
1024,Block,Mariculture,tile.customFlooring,mariculture.factory.blocks.BlockCustomFlooring
1025,Block,Mariculture,tile.customGate,mariculture.factory.blocks.BlockCustomGate
1026,Block,Mariculture,tile.customLight,mariculture.factory.blocks.BlockCustomLight
1027,Block,Mariculture,tile.customRFBlock,mariculture.factory.blocks.BlockCustomPower
1028,Block,Mariculture,tile.customSlabsDouble,mariculture.factory.blocks.BlockCustomSlab
1029,Block,Mariculture,tile.customSlabs,mariculture.factory.blocks.BlockCustomSlab
1030,Block,Mariculture,tile.customStairs,mariculture.factory.blocks.BlockCustomStairs
1031,Block,Mariculture,tile.customWall,mariculture.factory.blocks.BlockCustomWall
1032,Block,Mariculture,tile.doubleBlocks,mariculture.core.blocks.BlockDouble
1033,Block,Mariculture,tile.fishFood,mariculture.core.blocks.BlockFluids
1034,Block,Mariculture,tile.fishOil,mariculture.core.blocks.BlockFluids
1035,Block,Mariculture,tile.glassBlocks,mariculture.core.blocks.BlockTransparent
1036,Block,Mariculture,tile.highPressureWater,mariculture.core.blocks.BlockPressuredWater
1037,Block,Mariculture,tile.utilBlocks,mariculture.core.blocks.BlockUtil
1043,Block,Mariculture,tile.moltenRutile,mariculture.core.blocks.BlockFluids
1046,Block,Mariculture,tile.moltenMagnesium,mariculture.core.blocks.BlockFluids
1051,Block,Mariculture,tile.moltenTitanium,mariculture.core.blocks.BlockFluids
1052,Block,Mariculture,tile.lampsOff,mariculture.fishery.blocks.BlockNeonLamp
1053,Block,Mariculture,tile.lampsOn,mariculture.fishery.blocks.BlockNeonLamp
1054,Block,Mariculture,tile.oreBlocks,mariculture.core.blocks.BlockOre
1055,Block,Mariculture,tile.oysterBlock,mariculture.core.blocks.BlockOyster
1056,Block,Mariculture,tile.pearlBrick,mariculture.core.blocks.BlockPearlBrick
1057,Block,Mariculture,tile.siftBlock,mariculture.fishery.blocks.BlockSift
1058,Block,Mariculture,tile.customBlocks,mariculture.core.blocks.BlockSingle
1101,Block,LogisticsPipes|Main,tile.logisticsSolidBlock,logisticspipes.blocks.LogisticsSolidBlock
1115,Block,Redstone Arsenal,tile.redstonearsenal.storage,redstonearsenal.block.BlockStorage
1179,Block,EnhancedPortals3,tile.ep3.decoration,uk.co.shadeddimensions.ep3.block.BlockDecoration
1180,Block,EnhancedPortals3,tile.ep3.stabilizer,uk.co.shadeddimensions.ep3.block.BlockStabilizer
1181,Block,EnhancedPortals3,tile.ep3.portalFrame,uk.co.shadeddimensions.ep3.block.BlockFrame
1182,Block,EnhancedPortals3,tile.ep3.portal,uk.co.shadeddimensions.ep3.block.BlockPortal
1183,Block,DartCraft,tile.forceBrick,bluedart.block.BlockForceBrick
1184,Block,DartCraft,tile.forceEngine,bluedart.block.BlockForceEngine
1185,Block,DartCraft,tile.forceFrame,bluedart.block.BlockStorage
1186,Block,DartCraft,block.forceInfuser,bluedart.block.BlockInfuser
1187,Block,DartCraft,tile.forceLeaves,bluedart.block.BlockForceLeaves
1188,Block,DartCraft,tile.forceSlab,bluedart.block.BlockForceSlab
1189,Block,DartCraft,tile.forceStairs,bluedart.block.BlockForceStairs
1190,Block,DartCraft,tile.forceTorch,bluedart.block.BlockForceTorch
1191,Block,DartCraft,tile.forceLog,bluedart.block.BlockForceLog
1192,Block,DartCraft,tile.null,bluedart.block.BlockLiquidForce
1193,Block,DartCraft,tile.dartMachine,bluedart.block.BlockMachine
1194,Block,DartCraft,tile.forceSapling,bluedart.block.BlockDartPlant
1195,Block,DartCraft,tile.powerOre,bluedart.block.BlockPowerOre
1222,Block,Natura,tile.stair.tiger,mods.natura.blocks.NStairs
1225,Block,ComputerCraft,tile.cccomputer,dan200.computer.shared.BlockComputerMFR
1226,Block,ComputerCraft,tile.ccdiskdrive,dan200.computer.shared.BlockPeripheral
1227,Block,CCTurtle,tile.ccturtle,dan200.turtle.shared.BlockTurtleMFR
1228,Block,CCTurtle,tile.ccturtle,dan200.turtle.shared.BlockTurtleExpandedMFR
1229,Block,ComputerCraft,tile.cccable,dan200.computer.shared.BlockCable
1230,Block,CCTurtle,tile.ccturtle,dan200.turtle.shared.BlockTurtleAdvancedMFR
1236,Block,HardcoreEnderExpansion,tile.brewingStand,chylex.hee.block.BlockEnhancedBrewingStand
1237,Block,HardcoreEnderExpansion,tile.crossedDecoration,chylex.hee.block.BlockCrossedDecoration
1238,Block,HardcoreEnderExpansion,tile.dungeonPuzzle,chylex.hee.block.BlockDungeonPuzzle
1239,Block,HardcoreEnderExpansion,tile.endFlower,chylex.hee.block.BlockEndFlower
1240,Block,HardcoreEnderExpansion,tile.flowerPot,chylex.hee.block.BlockEndFlowerPot
1241,Block,HardcoreEnderExpansion,tile.endPowderOre,chylex.hee.block.BlockEndPowderOre
1242,Block,HardcoreEnderExpansion,tile.endStoneTerrain,chylex.hee.block.BlockEndstoneTerrain
1243,Block,HardcoreEnderExpansion,tile.enderGoo,chylex.hee.block.BlockEnderGoo
1244,Block,HardcoreEnderExpansion,tile.endermanHead,chylex.hee.block.BlockEndermanHead
1245,Block,HardcoreEnderExpansion,tile.mobSpawner,chylex.hee.block.BlockCustomSpawner
1246,Block,HardcoreEnderExpansion,tile.essenceAltar,chylex.hee.block.BlockEssenceAltar
1247,Block,HardcoreEnderExpansion,tile.igneousRockOre,chylex.hee.block.BlockIgneousRockOre
1249,Block,HardcoreEnderExpansion,tile.cauldron,chylex.hee.block.BlockInfestationRemedyCauldron
1250,Block,HardcoreEnderExpansion,tile.instabilityOrbOre,chylex.hee.block.BlockInstabilityOrbOre
1251,Block,HardcoreEnderExpansion,tile.laserBeam,chylex.hee.block.BlockLaserBeam
1252,Block,HardcoreEnderExpansion,tile.obsidianStairs,chylex.hee.block.BlockObsidianStairs
1253,Block,HardcoreEnderExpansion,tile.obsidianEnd,chylex.hee.block.BlockObsidianEnd
1254,Block,HardcoreEnderExpansion,tile.obsidianSpecial,chylex.hee.block.BlockObsidianSpecial
1255,Block,HardcoreEnderExpansion,tile.obsidianSpecial,chylex.hee.block.BlockObsidianSpecial
1256,Block,HardcoreEnderExpansion,tile.soulCharm,chylex.hee.block.BlockSoulCharm
1257,Block,HardcoreEnderExpansion,tile.spookyLeaves,chylex.hee.block.BlockSpookyLeaves
1258,Block,HardcoreEnderExpansion,tile.spookyLog,chylex.hee.block.BlockSpookyLog
1259,Block,HardcoreEnderExpansion,tile.stardustOre,chylex.hee.block.BlockStardustOre
1261,Block,HardcoreEnderExpansion,tile.stardustPlaced,chylex.hee.block.BlockStardustPlaced
1275,Block,Mystcraft,tile.myst.bookstand,com.xcompwiz.mystcraft.block.BlockBookstand
1276,Block,Mystcraft,tile.myst.crystal,com.xcompwiz.mystcraft.block.BlockCrystal
1277,Block,Mystcraft,tile.myst.lectern,com.xcompwiz.mystcraft.block.BlockLectern
1278,Block,Mystcraft,tile.myst.linkmodifier,com.xcompwiz.mystcraft.block.BlockLinkModifier
1280,Block,Mystcraft,tile.myst.receptacle,com.xcompwiz.mystcraft.block.BlockBookReceptacle
1281,Block,Mystcraft,tile.myst.starfissure,com.xcompwiz.mystcraft.block.BlockStarFissure
1282,Block,Mystcraft,tile.myst.unstable,com.xcompwiz.mystcraft.block.BlockDecay
1284,Block,Mystcraft,tile.myst.inkmixer,com.xcompwiz.mystcraft.block.BlockInkMixer
1285,Block,Mystcraft,tile.myst.bookbinder,com.xcompwiz.mystcraft.block.BlockBookBinder
1286,Block,Mystcraft,tile.myst.fluid,com.xcompwiz.mystcraft.block.BlockFluidMyst
1320,Block,QuarryPlus,tile.BreakerPlus,org.yogpstop.qp.BlockBreaker
1321,Block,QuarryPlus,tile.EnchantMover,org.yogpstop.qp.BlockMover
1322,Block,QuarryPlus,tile.InfMJSrc,org.yogpstop.qp.BlockInfMJSrc
1323,Block,QuarryPlus,tile.LaserPlus,org.yogpstop.qp.BlockLaser
1324,Block,QuarryPlus,tile.MarkerPlus,org.yogpstop.qp.BlockMarker
1325,Block,QuarryPlus,tile.MiningWellPlus,org.yogpstop.qp.BlockMiningWell
1326,Block,QuarryPlus,tile.PlacerPlus,org.yogpstop.qp.BlockPlacer
1327,Block,QuarryPlus,tile.PumpPlus,org.yogpstop.qp.BlockPump
1328,Block,QuarryPlus,tile.QuarryPlus,org.yogpstop.qp.BlockQuarry
1329,Block,QuarryPlus,tile.RefineryPlus,org.yogpstop.qp.BlockRefinery
1369,Block,ExtraBees,extrabees.block.geneticMachine,binnie.extrabees.machines.block.BlockGeneticMachine
1370,Block,ExtraBees,extrabees.block.apiaristMachine,binnie.extrabees.machines.block.BlockApiaristMachine
1371,Block,ExtraBees,extrabees.block.advGeneticMachine,binnie.extrabees.machines.block.BlockAdvancedGeneticMachine
1372,Block,BinnieCore,tile.extrabees.block.alveary,binnie.core.machines.BlockMachine
1373,Block,ExtraBees,extrabees.block.ectoplasm,binnie.extrabees.genetics.effect.BlockEctoplasm
1374,Block,ExtraBees,tile.hive,binnie.extrabees.worldgen.BlockExtraBeeHive
1376,Block,Forestry,tile.for.lepidopterology,forestry.core.gadgets.BlockBase
1377,Block,Forestry,tile.for.arboriculture,forestry.core.gadgets.BlockBase
1378,Block,Forestry,tile.candle,forestry.apiculture.gadgets.BlockCandle
1379,Block,Forestry,tile.stump,forestry.apiculture.gadgets.BlockStump
1380,Block,Forestry,tile.for.planks,forestry.arboriculture.gadgets.BlockPlanks
1381,Block,Forestry,tile.stained,forestry.core.gadgets.BlockStainedGlass
1382,Block,Forestry,tile.alveary,forestry.apiculture.gadgets.BlockAlveary
1386,Block,Forestry,tile.for.slabs1,forestry.arboriculture.gadgets.BlockSlab
1387,Block,Forestry,tile.for.slabs2,forestry.arboriculture.gadgets.BlockSlab
1388,Block,Forestry,tile.for.log1,forestry.arboriculture.gadgets.BlockLog
1389,Block,Forestry,tile.for.log2,forestry.arboriculture.gadgets.BlockLog
1390,Block,Forestry,tile.for.log3,forestry.arboriculture.gadgets.BlockLog
1391,Block,Forestry,tile.for.log4,forestry.arboriculture.gadgets.BlockLog
1392,Block,Forestry,tile.saplingGE,forestry.arboriculture.gadgets.BlockSapling
1393,Block,Forestry,tile.leaves,forestry.arboriculture.gadgets.BlockLeaves
1394,Block,Forestry,tile.for.fences,forestry.arboriculture.gadgets.BlockArbFence
1395,Block,Forestry,tile.ffarm,forestry.farming.gadgets.BlockFarm
1396,Block,Forestry,tile.for.stairs,forestry.arboriculture.gadgets.BlockArbStairs
1397,Block,Forestry,tile.soil,forestry.core.gadgets.BlockSoil
1398,Block,Forestry,tile.resources,forestry.core.gadgets.BlockResource
1399,Block,Forestry,tile.beehives,forestry.apiculture.gadgets.BlockBeehives
1403,Block,AWWayofTime,tile.blockAltar,WayofTime.alchemicalWizardry.BlockAltar
1404,Block,Forestry,tile.for.engine,forestry.core.gadgets.BlockBase
1405,Block,Forestry,tile.for.factory,forestry.core.gadgets.BlockBase
1406,Block,Forestry,tile.for.factory2,forestry.core.gadgets.BlockBase
1407,Block,Forestry,tile.for.mail,forestry.core.gadgets.BlockBase
1408,Block,Forestry,tile.for.apiculture,forestry.core.gadgets.BlockBase
1409,Block,Forestry,tile.for.core,forestry.core.gadgets.BlockBase
1410,Block,Forestry,tile.for.pods,forestry.arboriculture.gadgets.BlockFruitPod
1411,Block,Forestry,tile.for.log5,forestry.arboriculture.gadgets.BlockLog
1412,Block,Forestry,tile.for.log6,forestry.arboriculture.gadgets.BlockLog
1413,Block,Forestry,tile.for.log7,forestry.arboriculture.gadgets.BlockLog
1414,Block,AWWayofTime,tile.bloodSocket,WayofTime.alchemicalWizardry.BlockSocket
1415,Block,Forestry,tile.for.slabs3,forestry.arboriculture.gadgets.BlockSlab
1416,Block,AWWayofTime,tile.largeBloodStoneBrick,WayofTime.alchemicalWizardry.LargeBloodStoneBrick
1417,Block,Forestry,tile.for.planks2,forestry.arboriculture.gadgets.BlockPlanks
1418,Block,Forestry,tile.for.fences2,forestry.arboriculture.gadgets.BlockArbFence
1419,Block,AWWayofTime,tile.blockHomHeart,WayofTime.alchemicalWizardry.BlockHomHeart
1420,Block,AWWayofTime,tile.bloodPedestal,WayofTime.alchemicalWizardry.BlockPedestal
1421,Block,AWWayofTime,tile.bloodPlinth,WayofTime.alchemicalWizardry.BlockPlinth
1422,Block,AWWayofTime,tile.bloodTeleposer,WayofTime.alchemicalWizardry.BlockTeleposer
1423,Block,AWWayofTime,tile.spectralBlock,WayofTime.alchemicalWizardry.SpectralBlock
1424,Block,AWWayofTime,tile.blockBloodLightSource,WayofTime.alchemicalWizardry.BlockBloodLightSource
1439,Block,ImmibisCore,tile.immibis_microblocks.container,mods.immibis.microblocks.BlockMicroblockContainer
1440,Block,NetherOres,tile.netherores.ore.0,powercrystals.netherores.ores.BlockNetherOres
1441,Block,NetherOres,tile.netherores.hellfish,powercrystals.netherores.world.BlockHellfish
1442,Block,NetherOres,tile.netherores.ore.1,powercrystals.netherores.ores.BlockNetherOres
1467,Block,TConstruct,tile.Decoration.BrickFancy,tconstruct.blocks.MultiBrickFancy
1468,Block,TConstruct,tile.ToolForge,tconstruct.blocks.ToolForgeBlock
1469,Block,TConstruct,tile.trap.barricade.oak,tconstruct.blocks.traps.BarricadeBlock
1470,Block,TConstruct,tile.landmine,tconstruct.blocks.BlockLandmine
1471,Block,TConstruct,tile.ToolStation,tconstruct.blocks.ToolStationBlock
1472,Block,TConstruct,tile.Frypan,tconstruct.blocks.EquipBlock
1473,Block,TConstruct,tile.LavaTank,tconstruct.blocks.LavaTankBlock
1474,Block,TConstruct,tile.Smeltery,tconstruct.blocks.SmelteryBlock
1475,Block,TConstruct,tile.tconstruct.stoneore,tconstruct.blocks.MetalOre
1476,Block,TConstruct,tile.TConstruct.Soil,tconstruct.blocks.SoilBlock
1477,Block,TConstruct,tile.SearedBlock,tconstruct.blocks.SearedBlock
1478,Block,TConstruct,tile.tconstruct.metalblock,tconstruct.blocks.TMetalBlock
1479,Block,TConstruct,tile.decoration.stoneladder,tconstruct.blocks.StoneLadder
1481,Block,TConstruct,tile.Decoration.Brick,tconstruct.blocks.MultiBrick
1482,Block,TConstruct,tile.trap.barricade.spruce,tconstruct.blocks.traps.BarricadeBlock
1483,Block,TConstruct,tile.trap.barricade.birch,tconstruct.blocks.traps.BarricadeBlock
1484,Block,TConstruct,tile.decoration.stonetorch,tconstruct.blocks.StoneTorch
1485,Block,TConstruct,tile.ore.berries.one,tconstruct.blocks.OreberryBush
1486,Block,TConstruct,tile.ore.berries.two,tconstruct.blocks.OreberryBushEssence
1487,Block,TConstruct,tile.trap.barricade.jungle,tconstruct.blocks.traps.BarricadeBlock
1488,Block,TConstruct,tile.tconstruct.gravelore,tconstruct.blocks.GravelOre
1489,Block,TConstruct,tile.SpeedBlock,tconstruct.blocks.SpeedBlock
1500,Block,BuildCraft|Factory,tile.miningWellBlock,buildcraft.factory.BlockMiningWell
1501,Block,BuildCraft|Factory,tile.plainPipeBlock,buildcraft.factory.BlockPlainPipe
1502,Block,BuildCraft|Factory,tile.autoWorkbenchBlock,buildcraft.factory.BlockAutoWorkbench
